sepal_length,sepal_width,petal_length,petal_width,sepal_length_quantile_bin,sepal_width_quantile_bin,petal_length_quantile_bin,petal_width_quantile_bin,sepal_length_uniform_bin,sepal_width_uniform_bin,petal_length_uniform_bin,petal_width_uniform_bin,sepal_length_robust_scaled,sepal_width_robust_scaled,petal_length_robust_scaled,petal_width_robust_scaled,sepal_length_max_absolute_scaled,sepal_width_max_absolute_scaled,petal_length_max_absolute_scaled,petal_width_max_absolute_scaled,sepal_length_max_min_max_scaled,sepal_width_max_min_max_scaled,petal_length_max_min_max_scaled,petal_width_max_min_max_scaled,sepal_length_logged,sepal_width_logged,petal_length_logged,petal_width_logged,sepal_length_standardized,sepal_width_standardized,petal_length_standardized,petal_width_standardized,sepal_length_binarized,sepal_width_binarized,petal_length_binarized,petal_width_binarized,sepal_length_x_sepal_width_interaction,sepal_length_plus_sepal_width_interaction,sepal_length_x_petal_length_interaction,sepal_length_plus_petal_length_interaction,sepal_length_x_petal_width_interaction,sepal_length_plus_petal_width_interaction,sepal_width_x_petal_length_interaction,sepal_width_plus_petal_length_interaction,sepal_width_x_petal_width_interaction,sepal_width_plus_petal_width_interaction,petal_length_x_petal_width_interaction,petal_length_plus_petal_width_interaction,species,species_label_encoded,species_setosa,species_versicolor,species_virginica
6.4,2.8,5.6,2.1,4.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,0.5833333333333334,-0.40000000000000036,0.44444444444444436,0.5333333333333333,0.8311688311688312,0.6363636363636362,0.835820895522388,0.8400000000000001,0.606060606060606,0.2727272727272727,0.807017543859649,0.8333333333333335,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1314021114911006,0.7524343397544976,-0.5472624383450085,1.1063819387483889,1.2988469232362907,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,13.440000000000001,8.5,15.679999999999998,8.399999999999999,5.88,4.9,11.76,7.699999999999999,virginica,2,0.0,0.0,1.0
4.9,3.0,1.4,0.2,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6666666666666664,0.0,-0.7222222222222223,-0.7333333333333334,0.6363636363636364,0.6818181818181818,0.208955223880597,0.08,0.1515151515151516,0.36363636363636354,0.0701754385964912,0.04166666666666667,1.7749523509116738,1.3862943611198906,0.8754687373538999,0.18232155679395462,-1.037182218858206,-0.08608622625651705,-1.241279298743982,-1.2593519234972466,0,0,0,0,14.700000000000001,7.9,6.86,6.300000000000001,0.9800000000000001,5.1000000000000005,4.199999999999999,4.4,0.6000000000000001,3.2,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
7.7,2.8,6.7,2.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.6666666666666665,-0.40000000000000036,0.7500000000000001,0.4666666666666666,1.0,0.6363636363636362,1.0,0.8,1.0,0.2727272727272727,0.9999999999999999,0.7916666666666667,2.1633230256605382,1.33500106673234,2.0412203288596382,1.0986122886681098,2.3034353572188406,-0.5472624383450085,1.7212455961868673,1.1642048786713677,1,0,1,1,21.56,10.5,51.59,14.4,15.4,9.7,18.759999999999998,9.5,5.6,4.8,13.4,8.7,virginica,2,0.0,0.0,1.0
6.4,2.9,4.3,1.3,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0.5833333333333334,-0.20000000000000018,0.08333333333333329,0.0,0.8311688311688312,0.6590909090909091,0.6417910447761194,0.52,0.606060606060606,0.3181818181818181,0.5789473684210525,0.5000000000000001,2.0014800002101243,1.3609765531356006,1.667706820558076,0.832909122935104,0.7524343397544976,-0.3166743323007628,0.3797248890483694,0.22171056671690664,1,0,1,0,18.56,9.3,27.52,10.7,8.32,7.7,12.469999999999999,7.199999999999999,3.77,4.2,5.59,5.6,versicolor,1,0.0,1.0,0.0
7.3,2.9,6.3,1.8,4.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,1.3333333333333328,-0.20000000000000018,0.638888888888889,0.3333333333333333,0.948051948051948,0.6590909090909091,0.9402985074626865,0.72,0.8787878787878785,0.3181818181818181,0.9298245614035087,0.7083333333333334,2.1162555148025524,1.3609765531356006,1.9878743481543455,1.0296194171811583,1.826204274922119,-0.3166743323007628,1.4976588116637841,0.8949207895415217,1,0,1,1,21.169999999999998,10.2,45.989999999999995,13.6,13.14,9.1,18.27,9.2,5.22,4.7,11.34,8.1,virginica,2,0.0,0.0,1.0
6.7,3.0,5.0,1.7,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.8333333333333333,0.0,0.2777777777777778,0.2666666666666666,0.8701298701298701,0.6818181818181818,0.7462686567164178,0.6799999999999999,0.6969696969696968,0.36363636363636354,0.7017543859649122,0.6666666666666667,2.0412203288596382,1.3862943611198906,1.791759469228055,0.9932517730102833,1.1103576514770381,-0.08608622625651705,0.7710017619637646,0.7602787449765985,1,0,1,1,20.1,9.7,33.5,11.7,11.39,8.4,15.0,8.0,5.1,4.7,8.5,6.7,versicolor,1,0.0,1.0,0.0
5.5,4.2,1.4,0.2,2.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.1666666666666668,2.4000000000000004,-0.7222222222222223,-0.7333333333333334,0.7142857142857143,0.9545454545454545,0.208955223880597,0.08,0.33333333333333326,0.9090909090909092,0.0701754385964912,0.04166666666666667,1.8718021769015913,1.6486586255873816,0.8754687373538999,0.18232155679395462,-0.321335595413125,2.68097104627443,-1.241279298743982,-1.2593519234972466,0,1,0,0,23.1,9.7,7.699999999999999,6.9,1.1,5.7,5.88,5.6,0.8400000000000001,4.4,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
4.9,2.5,4.5,1.7,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,-0.6666666666666664,-1.0,0.1388888888888889,0.2666666666666666,0.6363636363636364,0.5681818181818181,0.6716417910447761,0.6799999999999999,0.1515151515151516,0.13636363636363624,0.6140350877192983,0.6666666666666667,1.7749523509116738,1.252762968495368,1.7047480922384253,0.9932517730102833,-1.037182218858206,-1.2390267564777449,0.49151828130991093,0.7602787449765985,0,0,1,1,12.25,7.4,22.05,9.4,8.33,6.6000000000000005,11.25,7.0,4.25,4.2,7.6499999999999995,6.2,virginica,2,0.0,0.0,1.0
6.2,3.4,5.4,2.3,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,0.41666666666666663,0.7999999999999998,0.388888888888889,0.6666666666666665,0.8051948051948052,0.7727272727272726,0.8059701492537313,0.9199999999999999,0.5454545454545454,0.5454545454545454,0.7719298245614036,0.9166666666666666,1.9740810260220096,1.4816045409242156,1.8562979903656263,1.1939224684724346,0.5138187986061369,0.8362661979204649,0.9945885464868478,1.5681310123661365,1,1,1,1,21.08,9.6,33.480000000000004,11.600000000000001,14.26,8.5,18.36,8.8,7.819999999999999,5.699999999999999,12.42,7.7,virginica,2,0.0,0.0,1.0
7.2,3.0,5.8,1.6,4.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,1.2499999999999998,0.0,0.5,0.20000000000000004,0.935064935064935,0.6818181818181818,0.8656716417910447,0.64,0.8484848484848486,0.36363636363636354,0.8421052631578946,0.6250000000000001,2.1041341542702074,1.3862943611198906,1.916922612182061,0.9555114450274363,1.7068965043479392,-0.08608622625651705,1.2181753310099304,0.6256367004116757,1,0,1,1,21.6,10.2,41.76,13.0,11.520000000000001,8.8,17.4,8.8,4.800000000000001,4.6,9.28,7.4,virginica,2,0.0,0.0,1.0
